@RELATION CornellMovies_v2

@ATTRIBUTE positive_adjectives_count REAL
@ATTRIBUTE negative_adjectives_count REAL
@ATTRIBUTE positive_to_negative_ratio_of_adjectives_count REAL
@ATTRIBUTE positive_to_negative_ratio_of_adverbs_count REAL
@ATTRIBUTE positive_to_negative_ratio_of_verbs_count REAL
@ATTRIBUTE positive_adverbs_count_and_bigrams_with_adverbs REAL
@ATTRIBUTE negative_adverbs_count_and_bigrams_with_adverbs REAL
@ATTRIBUTE positive_verbs_count_and_bigrams_with_verbs REAL
@ATTRIBUTE negative_verbs_count_and_bigrams_with_verbs REAL
@ATTRIBUTE positive_adjectives_count_and_bigrams_with_adjectives REAL
@ATTRIBUTE negative_adjectives_count_and_bigrams_with_adjectives REAL
@ATTRIBUTE positive_to_negative_ratio_of_adjectives_count_and_bigrams_with_adjectives REAL
@ATTRIBUTE positive_to_negative_ratio_of_adverbs_count_and_bigrams_with_adverbs REAL
@ATTRIBUTE positive_to_negative_ratio_of_verbs_count_and_bigrams_with_verbs REAL
@ATTRIBUTE selected_ngrams_count REAL
@ATTRIBUTE original_document_size REAL
@ATTRIBUTE positive_unigrams_and_bigrams_count REAL
@ATTRIBUTE negative_unigrams_and_bigrams_count REAL
@ATTRIBUTE percentage_of_negated_ngrams_by_document_size REAL
@ATTRIBUTE positive_to_negative_ratio_of_unigrams_and_bigrams_count REAL
@ATTRIBUTE positive_unigrams_bigrams_and_trigrams_count REAL
@ATTRIBUTE negative_unigrams_bigrams_and_trigrams_count REAL
@ATTRIBUTE positive_to_negative_ratio_of_unigrams_bigrams_and_trigrams_count REAL
@ATTRIBUTE positive_adjectives_sum REAL
@ATTRIBUTE negative_adjectives_sum REAL
@ATTRIBUTE positive_to_negative_ratio_of_adjectives_sum REAL
@ATTRIBUTE positive_to_negative_ratio_of_adverbs_sum REAL
@ATTRIBUTE positive_to_negative_ratio_of_verbs_sum REAL
@ATTRIBUTE sum_ratio_of_positive_adjectives REAL
@ATTRIBUTE sum_ratio_of_positive_adverbs REAL
@ATTRIBUTE sum_ratio_of_positive_verbs REAL
@ATTRIBUTE sum_ratio_of_negative_adjectives REAL
@ATTRIBUTE sum_ratio_of_negative_adverbs REAL
@ATTRIBUTE sum_ratio_of_negative_verbs REAL
@ATTRIBUTE positive_adverbs_sum_and_bigrams_with_adverbs REAL
@ATTRIBUTE negative_adverbs_sum_and_bigrams_with_adverbs REAL
@ATTRIBUTE positive_verbs_sum_and_bigrams_with_verbs REAL
@ATTRIBUTE negative_verbs_sum_and_bigrams_with_verbs REAL
@ATTRIBUTE positive_adjectives_sum_and_bigrams_with_adjectives REAL
@ATTRIBUTE negative_adjectives_sum_and_bigrams_with_adjectives REAL
@ATTRIBUTE positive_to_negative_ratio_of_adjectives_sum_and_bigrams_with_adjectives REAL
@ATTRIBUTE positive_to_negative_ratio_of_adverbs_sum_and_bigrams_with_adverbs REAL
@ATTRIBUTE positive_to_negative_ratio_of_verbs_sum_and_bigrams_with_verbs REAL
@ATTRIBUTE sum_ratio_of_positive_adjectives_and_bigrams_with_adjectives REAL
@ATTRIBUTE sum_ratio_of_negative_adjectives_and_bigrams_with_adjectives REAL
@ATTRIBUTE sum_ratio_of_positive_adverbs_and_bigrams_with_adverbs REAL
@ATTRIBUTE sum_ratio_of_negative_adverbs_and_bigrams_with_adverbs REAL
@ATTRIBUTE sum_ratio_of_positive_verbs_and_bigrams_with_verbs REAL
@ATTRIBUTE sum_ratio_of_negative_verbs_and_bigrams_with_verbs REAL
@ATTRIBUTE positive_unigrams_and_bigrams_sum REAL
@ATTRIBUTE negative_unigrams_and_bigrams_sum REAL
@ATTRIBUTE sum_ratio_of_positive_unigrams_and_bigrams REAL
@ATTRIBUTE sum_ratio_of_negative_unigrams_and_bigrams REAL
@ATTRIBUTE positive_to_negative_ratio_of_unigrams_and_bigrams_sum REAL
@ATTRIBUTE positive_unigrams_bigrams_and_trigrams_sum REAL
@ATTRIBUTE negative_unigrams_bigrams_and_trigrams_sum REAL
@ATTRIBUTE sum_ratio_of_positive_unigrams_bigrams_and_trigrams REAL
@ATTRIBUTE sum_ratio_of_negative_unigrams_bigrams_and_trigrams REAL
@ATTRIBUTE positive_to_negative_ratio_of_unigrams_bigrams_and_trigrams_sum REAL
@ATTRIBUTE max_rule_for_adjective REAL
@ATTRIBUTE max_rule_for_adverbs_and_bigrams_with_adverbs REAL
@ATTRIBUTE max_rule_for_verbs_and_bigrams_with_verbs REAL
@ATTRIBUTE max_rule_for_adjective_and_bigrams_with_adjectives REAL
@ATTRIBUTE max_rule_for_unigrams_and_bigrams REAL
@ATTRIBUTE max_rule_for_unigrams_bigrams_and_trigrams REAL
@ATTRIBUTE polarity {positive, negative}

@DATA
12,7,5,1,0,1,0,0,0,13,10,3,1,0,24,291,14,10,0.0137457044674,4,14,10,4,4.494155,-3.16173,1.332425,0.39079,0,0.0154438316151,0.0013429209622,0.0,-0.0108650515464,0.0,0.0,0.39079,0,0,0,4.735345,-4.037915,0.69743,0.39079,0,0.0162726632302,-0.0138759965636,0.0013429209622,0.0,0.0,0.0,5.126135,-4.037915,0.0176155841924,-0.0138759965636,1.08822,5.126135,-4.037915,0.0176155841924,-0.0138759965636,9.16405,0,1,-1,0,0,0,negative
57,17,40,4,0,7,3,0,0,64,20,44,4,0,94,1031,71,23,0.0,48,71,23,48,13.86868,-4.3656825,9.5029975,0.672075,0,0.0134516779825,0.00114192046557,0.0,-0.00423441561591,-0.000490053346266,0.0,1.17732,-0.505245,0,0,15.80007,-5.4992175,10.3008525,0.672075,0,0.0153249951503,-0.00533386760427,0.00114192046557,-0.000490053346266,0.0,0.0,16.97739,-6.0044625,0.0164669156159,-0.00582392095053,10.9729275,16.97739,-6.0044625,0.0164669156159,-0.00582392095053,22.9818525,0,1,-1,0,0,0,positive
13,7,6,2,0,2,0,0,0,13,8,5,2,0,23,283,15,8,0.0,7,15,8,7,3.40848,-3.78396,-0.37548,0.39079,0,0.0120440989399,0.00138088339223,0.0,-0.0133708833922,0.0,0.0,0.39079,0,0,0,3.40848,-4.19646,-0.78798,0.39079,0,0.0120440989399,-0.0148284805654,0.00138088339223,0.0,0.0,0.0,3.79927,-4.19646,0.0134249823322,-0.0148284805654,-0.39719,3.79927,-4.19646,0.0134249823322,-0.0148284805654,7.99573,0,1,-1,0,0,0,negative
12,14,-2,0,0,1,1,0,0,13,16,-3,0,0,31,296,14,17,0.0,-3,14,17,-3,3.78745,-6.126825,-2.339375,-0.30917,0,0.0127954391892,0.000412432432432,0.0,-0.0206987331081,-0.00145692567568,0.0,0.12208,-0.43125,0,0,4.435,-6.704505,-2.269505,-0.30917,0,0.0149831081081,-0.0226503547297,0.000412432432432,-0.00145692567568,0.0,0.0,4.55708,-7.135755,0.0153955405405,-0.0241072804054,-2.578675,4.55708,-7.135755,0.0153955405405,-0.0241072804054,11.692835,0,0,-1,0,0,0,negative
10,13,-3,2,0,2,0,0,0,10,14,-4,2,0,26,356,12,14,0.00280898876404,-2,12,14,-2,1.71442,-5.86287,-4.14845,0.47331,0,0.00481578651685,0.00132952247191,0.0,-0.0164687359551,0.0,0.0,0.47331,0,0,0,1.71442,-6.199255,-4.484835,0.47331,0,0.00481578651685,-0.0174136376404,0.00132952247191,0.0,0.0,0.0,2.18773,-6.199255,0.00614530898876,-0.0174136376404,-4.011525,2.18773,-6.199255,0.00614530898876,-0.0174136376404,8.386985,0,1,-1,0,0,0,negative
24,7,17,3,0,5,4,0,0,29,10,19,1,0,48,465,34,14,0.00645161290323,20,34,14,20,6.4346,-3.904305,2.530295,0.5051525,0,0.0138378494624,0.00140604301075,0.0,-0.00839635483871,-0.000319693548387,0.0,0.71485,-1.24230166667,0,0,7.93796,-4.6917905,3.2461695,-0.527451666667,0,0.0170708817204,-0.010089872043,0.00153731182796,-0.00267161648746,0.0,0.0,8.65281,-5.93409216667,0.0186081935484,-0.0127614885305,2.71871783333,8.65281,-5.93409216667,0.0186081935484,-0.0127614885305,14.5869021667,1,0,-1,1,1,1,positive
21,11,10,5,0,5,0,0,0,23,11,12,5,0,39,291,28,11,0.0,17,28,11,17,5.88239,-4.389675,1.492715,0.90645,0,0.0202143986254,0.00311494845361,0.0,-0.0150847938144,0.0,0.0,0.90645,0,0,0,6.84254,-4.389675,2.452865,0.90645,0,0.0235138831615,-0.0150847938144,0.00311494845361,0.0,0.0,0.0,7.74899,-4.389675,0.0266288316151,-0.0150847938144,3.359315,7.74899,-4.389675,0.0266288316151,-0.0150847938144,12.138665,0,1,-1,0,0,0,negative
14,11,3,1,0,2,1,0,0,16,12,4,1,0,31,296,18,13,0.00675675675676,5,18,13,5,4.73664,-2.907315,1.829325,0.042435,0,0.0160021621622,0.00154581081081,0.0,-0.00982201013514,-0.00140244932432,0.0,0.45756,-0.415125,0,0,5.333171,-3.179795,2.153376,0.042435,0,0.0180174695946,-0.0107425506757,0.00154581081081,-0.00140244932432,0.0,0.0,5.790731,-3.59492,0.0195632804054,-0.012145,2.195811,5.790731,-3.59492,0.0195632804054,-0.012145,9.385651,1,0,-1,1,1,1,negative
63,66,-3,0,0,7,6,0,0,71,76,-5,1,0,161,1788,78,82,0.00223713646532,-4,78,83,-5,13.425205,-9.58167,3.843535,-0.254888333333,0,0.00750850391499,0.000290649701715,0.0,-0.00535887583893,-0.000433204697987,0.0,0.87073875,-1.15249,0,0,15.98737875,-11.785406,4.20197275,-0.28175125,0,0.00894148699664,-0.00659139038031,0.000486990352349,-0.00064456935123,0.0,0.0,16.8581175,-12.937896,0.00942847734899,-0.00723595973154,3.9202215,16.8581175,-13.356701,0.00942847734899,-0.00747019071588,30.2148185,0,0,-1,0,0,0,positive
7,8,-1,3,0,4,0,0,0,9,8,1,4,0,21,188,13,8,0.0,5,13,8,5,2.85045,-4.070385,-1.219935,0.74863,0,0.0151619680851,0.00398207446809,0.0,-0.0216509840426,0.0,0.0,0.92689,0,0,0,3.74275,-4.070385,-0.327635,0.92689,0,0.0199082446809,-0.0216509840426,0.00493026595745,0.0,0.0,0.0,4.66964,-4.070385,0.0248385106383,-0.0216509840426,0.599255,4.66964,-4.070385,0.0248385106383,-0.0216509840426,8.740025,0,1,-1,0,0,0,negative
7,8,-1,2,0,2,0,0,0,7,9,-2,2,0,18,282,9,9,0.0,0,9,9,0,3.09536,-2.344695,0.750665,0.40245,0,0.0109764539007,0.00142712765957,0.0,-0.0083145212766,0.0,0.0,0.40245,0,0,0,3.09536,-2.382765,0.712595,0.40245,0,0.0109764539007,-0.0084495212766,0.00142712765957,0.0,0.0,0.0,3.49781,-2.382765,0.0124035815603,-0.0084495212766,1.115045,3.49781,-2.382765,0.0124035815603,-0.0084495212766,5.880575,1,1,-1,1,1,1,negative
24,11,13,-4,0,4,8,0,0,31,14,17,-4,0,58,663,35,22,0.0105580693816,13,36,22,14,5.0650775,-4.2069,0.8581775,-0.73699,0,0.00763963423831,0.000124464555053,0.0,-0.00634524886878,-0.00123606334842,0.0,0.3474725,-1.3835,0,0,7.4465225,-4.9436875,2.502835,-1.0360275,0,0.0112315573152,-0.00745654223228,0.000524091251885,-0.00208672699849,0.0,0.0,7.793995,-6.3271875,0.0117556485671,-0.00954326923077,1.4668075,7.91175166667,-6.3271875,0.0119332604324,-0.00954326923077,14.2389391667,0,0,-1,0,0,0,positive
12,6,6,0,0,1,1,0,0,12,6,6,0,0,20,300,13,7,0.0,6,13,7,6,3.04088,-1.568205,1.472675,-0.2393,0,0.0101362666667,0.00130263333333,0.0,-0.00522735,-0.0021003,0.0,0.39079,-0.63009,0,0,3.04088,-1.568205,1.472675,-0.2393,0,0.0101362666667,-0.00522735,0.00130263333333,-0.0021003,0.0,0.0,3.43167,-2.198295,0.0114389,-0.00732765,1.233375,3.43167,-2.198295,0.0114389,-0.00732765,5.629965,1,0,-1,1,0,0,negative
13,7,6,3,0,3,0,0,0,13,8,5,3,0,24,263,16,8,0.0,8,16,8,8,4.61303,-4.243545,0.369485,0.47331,0,0.0175400380228,0.00179965779468,0.0,-0.0161351520913,0.0,0.0,0.47331,0,0,0,4.61303,-4.787325,-0.174295,0.47331,0,0.0175400380228,-0.018202756654,0.00179965779468,0.0,0.0,0.0,5.08634,-4.787325,0.0193396958175,-0.018202756654,0.299015,5.08634,-4.787325,0.0193396958175,-0.018202756654,9.873665,0,1,-1,0,0,0,negative
16,14,2,0,0,1,1,0,0,17,14,3,0,0,33,386,18,15,0.0,3,18,15,3,5.28108666667,-4.759995,0.521091666667,-0.024335,0,0.0136815716753,0.00101240932642,0.0,-0.0123315932642,-0.00107545336788,0.0,0.39079,-0.415125,0,0,5.43302833333,-4.759995,0.673033333333,-0.024335,0,0.0140752029361,-0.0123315932642,0.00101240932642,-0.00107545336788,0.0,0.0,5.82381833333,-5.17512,0.0150876122625,-0.0134070466321,0.648698333333,5.82381833333,-5.17512,0.0150876122625,-0.0134070466321,10.9989383333,0,0,-1,0,0,0,positive
46,13,33,6,0,10,6,0,0,51,22,29,4,0,89,942,61,28,0.0138004246285,33,61,28,33,9.757675,-3.7190175,6.0386575,0.299783214286,0,0.0103584660297,0.000602362754019,0.0,-0.00394800159236,-0.000284121549894,0.0,0.842745714286,-1.64432821429,0,0,11.55121375,-6.1109575,5.44025625,-0.8015825,0,0.0122624349788,-0.00648721602972,0.000894634516227,-0.00174557135274,0.0,0.0,12.3939594643,-7.75528571429,0.013157069495,-0.00823278738247,4.63867375,12.3939594643,-7.75528571429,0.013157069495,-0.00823278738247,20.1492451786,0,0,-1,0,0,0,positive
11,2,9,1,0,1,0,0,0,12,2,10,1,0,15,167,13,2,0.0,11,13,2,11,1.46221,-1.31202,0.15019,0.39079,0,0.00875574850299,0.00234005988024,0.0,-0.00785640718563,0.0,0.0,0.39079,0,0,0,1.85476,-1.31202,0.54274,0.39079,0,0.0111063473054,-0.00785640718563,0.00234005988024,0.0,0.0,0.0,2.24555,-1.31202,0.0134464071856,-0.00785640718563,0.93353,2.24555,-1.31202,0.0134464071856,-0.00785640718563,3.55757,0,1,-1,0,0,0,positive
11,5,6,0,0,1,1,0,0,13,6,7,0,0,21,415,14,7,0.0,7,14,7,7,3.08774,-2.14242,0.94532,0.30067,0,0.0074403373494,0.000941662650602,0.0,-0.00516245783133,-0.000217156626506,0.0,0.39079,-0.09012,0,0,4.7921475,-2.4546075,2.33754,0.30067,0,0.0115473433735,-0.00591471686747,0.000941662650602,-0.000217156626506,0.0,0.0,5.1829375,-2.5447275,0.0124890060241,-0.00613187349398,2.63821,5.1829375,-2.5447275,0.0124890060241,-0.00613187349398,7.727665,0,1,-1,1,1,1,positive
46,31,15,8,0,11,5,0,0,60,41,19,6,0,117,1105,71,46,0.00904977375566,25,71,46,25,8.16331166667,-6.70279,1.46052166667,0.542141666667,0,0.00738761236802,0.000907082956259,0.0,-0.00606587330317,-0.000416457013575,0.0,1.00232666667,-0.946366666667,0,0,12.976475,-11.2535233333,1.72295166667,0.05596,0,0.0117434162896,-0.0101841840121,0.000907082956259,-0.000856440422323,0.0,0.0,13.9788016667,-12.19989,0.0126504992459,-0.0110406244344,1.77891166667,13.9788016667,-12.19989,0.0126504992459,-0.0110406244344,26.1786916667,0,0,-1,0,0,0,positive
26,6,20,1,0,2,1,0,0,27,8,19,1,0,38,362,29,9,0.00276243093923,20,29,9,20,7.2320375,-2.44839,4.7836475,0.49897,0,0.0199780041436,0.00162732044199,0.0,-0.00676350828729,-0.000248950276243,0.0,0.58909,-0.09012,0,0,7.39205,-3.6853625,3.7066875,0.49897,0,0.0204200276243,-0.0101805593923,0.00162732044199,-0.000248950276243,0.0,0.0,7.98114,-3.7754825,0.0220473480663,-0.0104295096685,4.2056575,7.98114,-3.7754825,0.0220473480663,-0.0104295096685,11.7566225,1,1,-1,1,1,1,positive
24,5,19,-1,0,0,1,0,0,25,5,20,-1,0,31,412,25,6,0.0,19,25,6,19,5.6634,-1.717605,3.945795,-0.63009,0,0.0137461165049,0.0,0.0,-0.00416894417476,-0.00152934466019,0.0,0,-0.63009,0,0,6.11595,-1.717605,4.398345,-0.63009,0,0.014844538835,-0.00416894417476,0.0,-0.00152934466019,0.0,0.0,6.11595,-2.347695,0.014844538835,-0.00569828883495,3.768255,6.11595,-2.347695,0.014844538835,-0.00569828883495,8.463645,1,0,-1,1,1,1,positive
39,25,14,2,0,6,2,0,0,44,28,16,4,0,80,894,50,30,0.00335570469799,20,50,30,20,14.22514,-9.931155,4.293985,0.391443333333,0,0.0159117897092,0.000498661446682,0.0,-0.0111086744966,-6.08053691275e-05,0.0,0.883948333333,-0.526853333333,0,0,16.8547745,-12.754465,4.1003095,0.357095,0,0.0188532153244,-0.0142667393736,0.000988756524981,-0.000589321401939,0.0,0.0,17.7387228333,-13.2813183333,0.0198419718494,-0.0148560607755,4.4574045,17.7387228333,-13.2813183333,0.0198419718494,-0.0148560607755,31.0200411667,0,0,-1,0,0,0,positive
16,6,10,5,0,6,1,0,0,18,6,12,5,0,31,386,24,7,0.0,17,24,7,17,5.09765,-2.782695,2.314955,0.340792,0,0.0132063471503,0.00102370984456,0.0,-0.00720905440415,-0.000140829015544,0.0,0.395152,-0.05436,0,0,6.29277,-2.782695,3.510075,0.340792,0,0.0163025129534,-0.00720905440415,0.00102370984456,-0.000140829015544,0.0,0.0,6.687922,-2.837055,0.0173262227979,-0.00734988341969,3.850867,6.687922,-2.837055,0.0173262227979,-0.00734988341969,9.524977,0,1,-1,0,0,0,positive
16,4,12,0,0,0,0,0,0,16,5,11,0,0,21,200,16,5,0.0,11,16,5,11,3.96538,-2.001075,1.964305,0,0,0.0198269,0.0,0.0,-0.010005375,0.0,0.0,0,0,0,0,3.96538,-2.6480625,1.3173175,0,0,0.0198269,-0.0132403125,0.0,0.0,0.0,0.0,3.96538,-2.6480625,0.0198269,-0.0132403125,1.3173175,3.96538,-2.6480625,0.0198269,-0.0132403125,6.6134425,0,-1,-1,0,0,0,positive
9,2,7,3,0,3,0,0,0,9,3,6,3,0,15,198,12,3,0.0,9,12,3,9,4.10542,-0.68325,3.42217,0.43579,0,0.0207344444444,0.00220095959596,0.0,-0.00345075757576,0.0,0.0,0.43579,0,0,0,4.10542,-1.058265,3.047155,0.43579,0,0.0207344444444,-0.00534477272727,0.00220095959596,0.0,0.0,0.0,4.54121,-1.058265,0.0229354040404,-0.00534477272727,3.482945,4.54121,-1.058265,0.0229354040404,-0.00534477272727,5.599475,1,1,-1,1,1,1,positive
34,15,19,2,0,2,2,0,0,46,26,20,0,0,76,800,48,28,0.0225,20,48,28,20,9.98238,-3.95415,6.02823,0.179838333333,0,0.012477975,0.000224797916667,0.0,-0.0049426875,0.0,0.0,0.179838333333,-0.739473333333,0,0,13.73272125,-7.074875,6.65784625,-0.559635,0,0.0171659015625,-0.00884359375,0.000224797916667,-0.000924341666667,0.0,0.0,13.9125595833,-7.81434833333,0.0173906994792,-0.00976793541667,6.09821125,13.9125595833,-7.81434833333,0.0173906994792,-0.00976793541667,21.7269079167,0,0,-1,0,0,0,positive
25,7,18,4,0,5,2,0,0,26,8,18,3,0,41,453,31,10,0.00441501103753,21,31,10,21,5.45082,-2.98914,2.46168,0.51188,0,0.0120327152318,0.0013289183223,0.0,-0.00659854304636,-0.000198940397351,0.0,0.602,-0.50099,0,0,6.17341,-3.19157,2.98184,0.10101,0,0.0136278366446,-0.00704540838852,0.0013289183223,-0.00110593818985,0.0,0.0,6.77541,-3.69256,0.0149567549669,-0.00815134657837,3.08285,6.77541,-3.69256,0.0149567549669,-0.00815134657837,10.46797,0,0,-1,0,0,0,negative
17,5,12,-1,0,1,2,0,0,19,7,12,-1,0,29,357,20,9,0.0112044817927,11,20,9,11,4.501465,-2.21121,2.290255,0.5306,0,0.0126091456583,0.00189098039216,0.0,-0.00619386554622,-0.000404705882353,0.0,0.67508,-0.14448,0,0,4.79888,-2.862435,1.936445,0.5306,0,0.0134422408964,-0.00801802521008,0.00189098039216,-0.000404705882353,0.0,0.0,5.47396,-3.006915,0.0153332212885,-0.00842273109244,2.467045,5.47396,-3.006915,0.0153332212885,-0.00842273109244,8.480875,0,1,-1,0,0,0,negative
40,15,25,-2,0,3,6,0,0,46,20,26,-3,0,75,973,49,26,0.00513874614594,23,49,26,23,11.83806,-4.81806,7.02,-0.66398,0,0.0121665570401,0.00039181397739,0.0,-0.00495175745118,-0.00107421891059,0.0,0.381235,-1.366955,0,0,13.5818858333,-7.39082,6.19106583333,-0.98572,0,0.0139587726961,-0.00759590955807,0.00039181397739,-0.00140488694758,0.0,0.0,13.9631208333,-8.757775,0.0143505866735,-0.00900079650565,5.20534583333,13.9631208333,-8.757775,0.0143505866735,-0.00900079650565,22.7208958333,0,0,-1,0,0,0,positive
18,10,8,-4,0,0,4,0,0,18,11,7,-4,0,33,349,18,15,0.00286532951289,3,18,15,3,4.98064,-4.748505,0.232135,-0.05436,0,0.0142711747851,0.0,0.0,-0.0136060315186,-0.000155759312321,0.0,0,-0.05436,0,0,4.98064,-4.781125,0.199515,-0.05436,0,0.0142711747851,-0.0136994985673,0.0,-0.000155759312321,0.0,0.0,4.98064,-4.835485,0.0142711747851,-0.0138552578797,0.145155,4.98064,-4.835485,0.0142711747851,-0.0138552578797,9.816125,0,0,-1,0,0,0,negative
10,6,4,0,0,2,2,0,0,10,7,3,0,0,21,265,12,9,0.0,3,12,9,3,2.66297,-2.21592,0.44705,-0.104945,0,0.0100489433962,0.00214735849057,0.0,-0.00836196226415,-0.00254337735849,0.0,0.56905,-0.673995,0,0,2.66297,-2.459745,0.203225,-0.104945,0,0.0100489433962,-0.00928205660377,0.00214735849057,-0.00254337735849,0.0,0.0,3.23202,-3.13374,0.0121963018868,-0.0118254339623,0.09828,3.23202,-3.13374,0.0121963018868,-0.0118254339623,6.36576,1,0,-1,1,1,1,negative
31,30,1,-1,0,3,4,0,0,40,36,4,-1,0,83,850,43,40,0.0129411764706,3,43,40,3,5.30267,-14.926185,-9.623515,-0.47423,0,0.00623843529412,0.000353341176471,0.0,-0.0175602176471,-0.000911258823529,0.0,0.30034,-0.77457,0,0,7.348335,-16.62115,-9.272815,-0.47423,0,0.0086451,-0.0195542941176,0.000353341176471,-0.000911258823529,0.0,0.0,7.648675,-17.39572,0.00899844117647,-0.0204655529412,-9.747045,7.648675,-17.39572,0.00899844117647,-0.0204655529412,25.044395,0,0,-1,0,0,0,negative
7,3,4,-1,0,0,1,0,0,7,3,4,-1,0,11,123,7,4,0.0,3,7,4,3,2.85485,-0.847815,2.007035,-0.415125,0,0.0232101626016,0.0,0.0,-0.00689280487805,-0.003375,0.0,0,-0.415125,0,0,2.85485,-0.847815,2.007035,-0.415125,0,0.0232101626016,-0.00689280487805,0.0,-0.003375,0.0,0.0,2.85485,-1.26294,0.0232101626016,-0.010267804878,1.59191,2.85485,-1.26294,0.0232101626016,-0.010267804878,4.11779,1,0,-1,1,1,1,negative
28,7,21,-1,0,0,1,0,0,31,7,24,-1,0,39,298,31,8,0.0,23,31,8,23,8.6775,-2.12649,6.55101,-0.05436,0,0.0291191275168,0.0,0.0,-0.00713587248322,-0.000182416107383,0.0,0,-0.05436,0,0,10.45264,-2.12649,8.32615,-0.05436,0,0.0350759731544,-0.00713587248322,0.0,-0.000182416107383,0.0,0.0,10.45264,-2.18085,0.0350759731544,-0.0073182885906,8.27179,10.45264,-2.18085,0.0350759731544,-0.0073182885906,12.63349,1,0,-1,1,1,1,positive
14,9,5,1,0,1,0,0,0,14,11,3,1,0,26,272,15,11,0.0,4,15,11,4,5.01756,-4.17159,0.84597,0.39079,0,0.0184469117647,0.00143672794118,0.0,-0.0153367279412,0.0,0.0,0.39079,0,0,0,5.01756,-5.70159,-0.68403,0.39079,0,0.0184469117647,-0.0209617279412,0.00143672794118,0.0,0.0,0.0,5.40835,-5.70159,0.0198836397059,-0.0209617279412,-0.29324,5.40835,-5.70159,0.0198836397059,-0.0209617279412,11.10994,0,1,-1,0,0,0,positive
32,14,18,5,0,6,2,0,0,36,18,18,4,0,62,668,42,20,0.00449101796407,22,42,20,22,7.4074725,-4.04202,3.3654525,0.606136666667,0,0.0110890306886,0.00098876746507,0.0,-0.00605092814371,-8.1377245509e-05,0.0,0.660496666667,-0.469485,0,0,9.100679,-5.5323525,3.5683265,0.191011666667,0,0.0136237709581,-0.00828196482036,0.00098876746507,-0.000702821856287,0.0,0.0,9.76117566667,-6.0018375,0.0146125384232,-0.00898478667665,3.75933816667,9.76117566667,-6.0018375,0.0146125384232,-0.00898478667665,15.7630131667,0,0,-1,0,0,0,positive
7,4,3,1,0,1,1,0,0,8,5,3,0,0,15,142,9,6,0.0140845070423,3,9,6,3,2.74991,-1.01235,1.73756,0.195395,0,0.0193655633803,0.00137602112676,0.0,-0.00712922535211,0.0,0.0,0.195395,-0.304605,0,0,2.916165,-1.346095,1.57007,-0.10921,0,0.0205363732394,-0.00947954225352,0.00137602112676,-0.0021451056338,0.0,0.0,3.11156,-1.6507,0.0219123943662,-0.0116246478873,1.46086,3.11156,-1.6507,0.0219123943662,-0.0116246478873,4.76226,1,0,-1,1,1,1,positive
17,8,9,0,0,0,0,0,0,18,9,9,0,0,27,291,18,9,0.0,9,18,9,9,6.43298,-4.55313,1.87985,0,0,0.0221064604811,0.0,0.0,-0.0156464948454,0.0,0.0,0,0,0,0,6.75555,-4.87563,1.87992,0,0,0.0232149484536,-0.016754742268,0.0,0.0,0.0,0.0,6.75555,-4.87563,0.0232149484536,-0.016754742268,1.87992,6.75555,-4.87563,0.0232149484536,-0.016754742268,11.63118,0,-1,-1,0,0,0,positive
24,17,7,2,0,3,1,0,0,30,24,6,2,0,58,597,33,25,0.0134003350084,8,33,25,8,7.19808,-7.497915,-0.299835,0.252805,0,0.0120570854271,0.00111881072027,0.0,-0.012559321608,-0.000695351758794,0.0,0.66793,-0.415125,0,0,8.7538,-9.440445,-0.686645,0.252805,0,0.0146629815745,-0.0158131407035,0.00111881072027,-0.000695351758794,0.0,0.0,9.42173,-9.85557,0.0157817922948,-0.0165084924623,-0.43384,9.42173,-9.85557,0.0157817922948,-0.0165084924623,19.2773,0,0,-1,0,0,0,positive
4,3,1,1,0,3,2,0,0,5,4,1,1,0,15,250,8,6,0.0,2,8,7,1,1.48233,-0.71001,0.77232,0.12563,0,0.00592932,0.00302288,0.0,-0.00284004,-0.00252036,0.0,0.75572,-0.63009,0,0,1.704594,-1.516365,0.188229,0.12563,0,0.006818376,-0.00606546,0.00302288,-0.00252036,0.0,0.0,2.460314,-2.146455,0.009841256,-0.00858582,0.313859,2.460314,-2.56158,0.009841256,-0.01024632,5.021894,1,1,-1,0,0,1,negative
5,6,-1,1,0,2,1,0,0,6,8,-2,1,0,17,239,8,9,0.00836820083682,-1,8,9,-1,1.61479,-3.85542,-2.24063,0.38523,0,0.00675644351464,0.00198891213389,0.0,-0.0161314644351,-0.000377071129707,0.0,0.47535,-0.09012,0,0,1.83738,-4.87804,-3.04066,0.38523,0,0.00768778242678,-0.020410209205,0.00198891213389,-0.000377071129707,0.0,0.0,2.31273,-4.96816,0.00967669456067,-0.0207872803347,-2.65543,2.31273,-4.96816,0.00967669456067,-0.0207872803347,7.28089,0,1,-1,0,0,0,negative
49,28,21,5,0,7,3,0,0,54,37,17,4,0,101,1289,61,40,0.00387897595035,21,61,40,21,11.424145,-9.68229,1.741855,0.293115,0,0.00886279674166,0.000549449185415,0.0,-0.00751147401086,-0.000322051978278,0.0,1.06151,-1.41648,0,0,12.78554775,-11.903109,0.88243875,-0.35497,0,0.00991896644686,-0.00923437470908,0.000823514352211,-0.00109889837083,0.0,0.0,13.84705775,-13.319589,0.0107424807991,-0.0103332730799,0.52746875,13.84705775,-13.319589,0.0107424807991,-0.0103332730799,27.16664675,0,0,-1,0,0,0,positive
